Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nacionalidade;Ocupação;Sigla partido;Situação de candidatura;Situação de totalização;UF;Região
2014;Governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Professor de Ensino Médio;PMDB;Apto;Eleito;RS;SUL
2014;Governador;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Ensino Médio incompleto;AMAZONAS;Brasileira nata;Trabalhador de Construção Civil;PCB;Apto;Não eleito;AM;NORTE
2014;Governador;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Senador;PP;Apto;Não eleito;AL;NORDESTE
2014;Governador;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Advogado;PSOL;Apto;Não eleito;AM;NORTE
2014;Governador;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Senador;PMDB;Apto;Não eleito;PR;SUL
2014;Governador;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Aposentado (Exceto Servidor Público);PSC;Apto;Não eleito;PI;NORDESTE
2014;Governador;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Advogado;PCB;Apto;Não eleito;RS;SUL
2014;Governador;Branca;Deferido;Casado(a);75 a 79 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Médico;PR;Apto;2º turno;DF;CENTRO-OESTE
2014;Governador;Branca;Deferido;Casado(a);75 a 79 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Médico;PR;Apto;Não eleito;DF;CENTRO-OESTE
2014;Governador;Branca;Deferido;Casado(a);75 a 79 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Advogado;PSB;Apto;Não eleito;MG;SUDESTE
2014;Governador;Branca;Deferido;Casado(a);80 a 84 anos;Feminino;Superior completo;SANTA CATARINA;Brasileira nata;Odontólogo;PCB;Apto;Não eleito;SC;SUL
2014;Governador;Branca;Deferido;Casado(a);80 a 84 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Advogado;PMDB;Apto;Não eleito;GO;CENTRO-OESTE
2014;Governador;Branca;Deferido;Divorciado(a);35 a 39 anos;Feminino;Superior completo;TOCANTINS;Brasileira nata;Advogado;PSOL;Apto;Não eleito;TO;NORTE
2014;Governador;Branca;Deferido;Divorciado(a);40 a 44 anos;Feminino;Superior completo;RONDÔNIA;Brasileira nata;Advogado;PR;Apto;Não eleito;RO;NORTE
2014;Governador;Branca;Deferido;Divorciado(a);45 a 49 anos;Feminino;Superior completo;PARANÁ;Brasileira nata;Senador;PT;Apto;Não eleito;PR;SUL
2014;Governador;Branca;Deferido;Divorciado(a);45 a 49 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Servidor Público Federal;PCB;Apto;Não eleito;AL;NORDESTE
2014;Governador;Branca;Deferido;Divorciado(a);45 a 49 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Jornalista e Redator;PRTB;Apto;Não eleito;SP;SUDESTE
2014;Governador;Branca;Deferido;Divorciado(a);50 a 54 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Advogado;PSDB;Apto;2º turno;PB;NORDESTE
2014;Governador;Branca;Deferido;Divorciado(a);50 a 54 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Advogado;PSDB;Apto;Não eleito;PB;NORDESTE
2014;Governador;Branca;Deferido;Divorciado(a);50 a 54 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Advogado;PSL;Apto;Não eleito;RN;NORDESTE
2014;Governador;Branca;Deferido;Divorciado(a);55 a 59 anos;Feminino;Superior completo;BAHIA;Brasileira nata;Senador;PSB;Apto;Não eleito;BA;NORDESTE
2014;Governador;Branca;Deferido;Divorciado(a);55 a 59 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Escritor e Crítico;PPL;Apto;Não eleito;PI;NORDESTE
2014;Governador;Branca;Deferido;Divorciado(a);65 a 69 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Advogado;PMDB;Apto;2º turno;RN;NORDESTE
2014;Governador;Branca;Deferido;Divorciado(a);65 a 69 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Advogado;PMDB;Apto;Não eleito;RN;NORDESTE
2014;Governador;Branca;Deferido;Divorciado(a);65 a 69 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Servidor Público Estadual;PSOL;Apto;Não eleito;RR;NORTE
2014;Governador;Branca;Deferido;Separado(a) judicialmente;45 a 49 anos;Masculino;Ensino Médio completo;MARANHÃO;Brasileira nata;Professor de Ensino Fundamental;PCB;Apto;Não eleito;MA;NORDESTE
2014;Governador;Branca;Deferido;Separado(a) judicialmente;55 a 59 anos;Masculino;Ensino Médio completo;SANTA CATARINA;Brasileira nata;Governador;PSD;Apto;Eleito;SC;SUL
2014;Governador;Branca;Deferido;Separado(a) judicialmente;60 a 64 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Economista;PT;Apto;Eleito;MG;SUDESTE
2014;Governador;Branca;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Professor de Ensino Médio;PSOL;Apto;Não eleito;RJ;SUDESTE
2014;Governador;Branca;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;PARANÁ;Brasileira nata;Servidor Público Estadual;PSTU;Apto;Não eleito;PR;SUL
2014;Governador;Branca;Deferido;Solteiro(a);40 a 44 anos;Feminino;Superior completo;GOIÁS;Brasileira nata;Professor de Ensino Superior;PCB;Apto;Não eleito;GO;CENTRO-OESTE
2014;Governador;Branca;Deferido;Solteiro(a);40 a 44 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Comunicólogo;PSOL;Apto;Não eleito;MG;SUDESTE
2014;Governador;Branca;Deferido;Solteiro(a);45 a 49 anos;Masculino;Superior completo;BAHIA;Brasileira nata;Bancário e Economiário;PSOL;Apto;Não eleito;BA;NORDESTE
2014;Governador;Branca;Deferido;Solteiro(a);45 a 49 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Historiador;PSOL;Apto;Não eleito;RS;SUL
2014;Governador;Branca;Deferido;Solteiro(a);45 a 49 anos;Masculino;Superior incompleto;BAHIA;Brasileira nata;Analista de Sistemas;PRTB;Apto;Não eleito;BA;NORDESTE
2014;Governador;Branca;Deferido;Solteiro(a);50 a 54 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Comerciante;PPL;Apto;Não eleito;SE;NORDESTE
2014;Governador;Branca;Deferido;Solteiro(a);70 a 74 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Governador;PMDB;Apto;Eleito;SE;NORDESTE
2014;Governador;Branca;Deferido;Viúvo(a);55 a 59 anos;Feminino;Superior completo;CEARÁ;Brasileira nata;Deputado;PSB;Apto;Não eleito;CE;NORDESTE
2014;Governador;Branca;Deferido;Viúvo(a);65 a 69 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Senador;PP;Apto;Não eleito;RS;SUL
2014;Governador;Branca;Deferido com recurso;Casado(a);50 a 54 anos;Feminino;Superior completo;TOCANTINS;Brasileira nata;Senador;PDT;Apto;Não eleito;TO;NORTE
2014;Governador;Branca;Deferido com recurso;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;TOCANTINS;Brasileira nata;Governador;PHS;Apto;2º turno;TO;NORTE
2014;Governador;Branca;Deferido com recurso;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;TOCANTINS;Brasileira nata;Governador;PHS;Apto;Eleito;TO;NORTE
2014;Governador;Branca;Deferido com recurso;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;TOCANTINS;Brasileira nata;Empresário;PMDB;Apto;Eleito;TO;NORTE
2014;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Governador;PSB;Apto;2º turno;AP;NORTE
2014;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Governador;PSB;Apto;Não eleito;AP;NORTE
2014;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Economista;PHS;Apto;Não eleito;AM;NORTE
2014;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Advogado;PSOL;Apto;Não eleito;MA;NORDESTE
2014;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Administrador;PRTB;Apto;Não eleito;PA;NORTE
2014;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior incompleto;AMAZONAS;Brasileira nata;Empresário;PPL;Apto;Não eleito;AM;NORTE
2014;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;MATO GROSSO;Brasileira nata;Senador;PDT;Apto;Eleito;MT;CENTRO-OESTE
2014;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Deputado;PROS;Apto;Não eleito;PB;NORDESTE
2014;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Servidor Público Estadual;PSTU;Apto;Não eleito;PB;NORDESTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;RORAIMA;Brasileira nata;Senador;PT;Apto;Não eleito;RR;NORTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;AMAPÁ;Brasileira nata;Vereador;PSD;Apto;Não eleito;AP;NORTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;RONDÔNIA;Brasileira nata;Outros;PSOL;Apto;Não eleito;RO;NORTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;ACRE;Brasileira nata;Deputado;PSDB;Apto;2º turno;AC;NORTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;ACRE;Brasileira nata;Deputado;PSDB;Apto;Não eleito;AC;NORTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;BAHIA;Brasileira nata;Deputado;PT;Apto;Eleito;BA;NORDESTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;MATO GROSSO;Brasileira nata;Advogado;PSOL;Apto;Não eleito;MT;CENTRO-OESTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior incompleto;RONDÔNIA;Brasileira nata;Professor de Ensino Médio;PSDB;Apto;2º turno;RO;NORTE
2014;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior incompleto;RONDÔNIA;Brasileira nata;Professor de Ensino Médio;PSDB;Apto;Não eleito;RO;NORTE
2014;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Agrônomo;PSOL;Apto;Não eleito;AL;NORDESTE
2014;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Policial Militar;PATRIOTA;Apto;Não eleito;AL;NORDESTE
2014;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Deputado;REDE;Apto;Não eleito;AM;NORTE
2014;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior incompleto;SERGIPE;Brasileira nata;Empresário;PTN;Apto;Não eleito;SE;NORDESTE
2014;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior incompleto;TOCANTINS;Brasileira nata;Senador;PR;Apto;2º turno;TO;NORTE
2014;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior incompleto;TOCANTINS;Brasileira nata;Senador;PR;Apto;Não eleito;TO;NORTE
2014;Governador;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Governador;PSB;Apto;2º turno;RR;NORTE
2014;Governador;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Governador;PSB;Apto;Não eleito;RR;NORTE
2014;Governador;Parda;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Governador;PROS;Apto;2º turno;AM;NORTE
2014;Governador;Parda;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Governador;PROS;Apto;Eleito;AM;NORTE
2014;Governador;Parda;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Governador;PSDB;Apto;2º turno;PA;NORTE
2014;Governador;Parda;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Governador;PSDB;Apto;Eleito;PA;NORTE
2014;Governador;Parda;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Governador;PMDB;Apto;2º turno;RO;NORTE
2014;Governador;Parda;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Governador;PMDB;Apto;Eleito;RO;NORTE
2014;Governador;Parda;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;BAHIA;Brasileira nata;Geólogo;DEM;Apto;Não eleito;BA;NORDESTE
2014;Governador;Parda;Deferido;Divorciado(a);55 a 59 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Empresário;PROS;Apto;Não eleito;TO;NORTE
2014;Governador;Parda;Deferido;Separado(a) judicialmente;60 a 64 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Servidor Público Estadual;PRP;Apto;Não eleito;SC;SUL
2014;Governador;Parda;Deferido;Solteiro(a);30 a 34 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Professor de Ensino Superior;PCB;Apto;Não eleito;MG;SUDESTE
2014;Governador;Parda;Deferido;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;ALAGOAS;Brasileira nata;Vereador;PTN;Apto;Não eleito;AL;NORDESTE
2014;Governador;Parda;Deferido;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;SÃO PAULO;Brasileira nata;Outros;PCB;Apto;Não eleito;SP;SUDESTE
2014;Governador;Parda;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;CEARÁ;Brasileira nata;Bancário e Economiário;PSOL;Apto;Não eleito;CE;NORDESTE
2014;Governador;Parda;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Assistente Social;PSOL;Apto;Não eleito;PB;NORDESTE
2014;Governador;Parda;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Professor de Ensino Médio;PSOL;Apto;Não eleito;PI;NORDESTE
2014;Governador;Parda;Deferido;Solteiro(a);40 a 44 anos;Feminino;Ensino Médio completo;MINAS GERAIS;Brasileira nata;Servidor Público Municipal;PCO;Apto;Não eleito;MG;SUDESTE
2014;Governador;Parda;Deferido;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;ACRE;Brasileira nata;Servidor Público Estadual;PSOL;Apto;Não eleito;AC;NORTE
2014;Governador;Parda;Deferido;Solteiro(a);45 a 49 anos;Feminino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Enfermeiro;PSTU;Apto;Não eleito;RN;NORDESTE
2014;Governador;Parda;Deferido;Solteiro(a);60 a 64 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Professor de Ensino Médio;PCO;Apto;Não eleito;PI;NORDESTE
2014;Governador;Parda;Deferido;Viúvo(a);50 a 54 anos;Feminino;Ensino Médio completo;SERGIPE;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;SE;NORDESTE
2014;Governador;Parda;Deferido;Viúvo(a);75 a 79 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Advogado;PDT;Apto;2º turno;AM;NORTE
2014;Governador;Parda;Deferido;Viúvo(a);75 a 79 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Advogado;PDT;Apto;Eleito;AM;NORTE
2014;Governador;Parda;Deferido com recurso;Casado(a);45 a 49 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Professor e Instrutor de Formação Profissional;PPS;Apto;Não eleito;AP;NORTE
2014;Governador;Parda;Deferido com recurso;Casado(a);50 a 54 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Outros;PDT;Apto;2º turno;AP;NORTE
2014;Governador;Parda;Deferido com recurso;Casado(a);50 a 54 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Outros;PDT;Apto;Eleito;AP;NORTE
2014;Governador;Parda;Deferido com recurso;Casado(a);50 a 54 anos;Masculino;Superior incompleto;TOCANTINS;Brasileira (naturalizada);Empresário;PSB;Apto;Não eleito;TO;NORTE
2014;Governador;Preta;Deferido;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;SÃO PAULO;Brasileira nata;Trabalhador de Construção Civil;PCO;Apto;Não eleito;SP;SUDESTE
2014;Governador;Preta;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;SANTA CATARINA;Brasileira nata;Servidor Público Estadual;PPL;Apto;Não eleito;SC;SUL
2014;Governador;Preta;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Vereador;PSDB;Apto;Não eleito;AL;NORDESTE
2014;Governador;Preta;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Outros;PSDC;Apto;Não eleito;MG;SUDESTE
2014;Governador;Preta;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Servidor Público Estadual;PSOL;Apto;Não eleito;PA;NORTE
2014;Governador;Preta;Deferido;Casado(a);45 a 49 anos;Masculino;Superior incompleto;ESPÍRITO SANTO;Brasileira nata;Servidor Público Estadual;PCB;Apto;Não eleito;ES;SUDESTE
2014;Governador;Preta;Deferido;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;PERNAMBUCO;Brasileira nata;Servidor Público Estadual;PSTU;Apto;Não eleito;PE;NORDESTE
2014;Governador;Preta;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Deputado;PT;Apto;Não eleito;ES;SUDESTE
2014;Governador;Preta;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Bancário e Economiário;PCB;Apto;Não eleito;TO;NORTE
2014;Governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Feminino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Assistente Social;PSOL;Apto;Não eleito;ES;SUDESTE
2014;Governador;Preta;Deferido;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;AMAPÁ;Brasileira nata;Motorista de Veículos de Transporte Coletivo de Passageiros;PSTU;Apto;Não eleito;AP;NORTE
2014;Governador;Preta;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;PERNAMBUCO;Brasileira nata;Técnico Contabilidade, Estatística, Economia Doméstica e Administração;PSOL;Apto;Não eleito;PE;NORDESTE
2014;Governador;Preta;Deferido;Solteiro(a);45 a 49 anos;Feminino;Superior completo;RIO DE JANEIRO;Brasileira nata;Professor de Ensino Médio;PSTU;Apto;Não eleito;RJ;SUDESTE
2014;Governador;Preta;Deferido;Solteiro(a);45 a 49 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Deputado;PT;Apto;Não eleito;RO;NORTE
2014;Governador;Preta;Deferido com recurso;Casado(a);45 a 49 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Advogado;REDE;Apto;Não eleito;TO;NORTE
2014;Governador;Preta;Deferido com recurso;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;AMAPÁ;Brasileira nata;Diretor de Empresas;PCB;Apto;Não eleito;AP;NORTE
2014;Presidente;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Senador;PSDB;Apto;Não eleito;BR;INVALIDA
2014;Presidente;Branca;Deferido;Divorciado(a);65 a 69 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Presidente da República;PT;Apto;Eleito;BR;INVALIDA
2014;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Feminino;Superior completo;AMAPÁ;Brasileira nata;Vereador;PR;Apto;Não eleito;AP;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Feminino;Superior completo;MARANHÃO;Brasileira nata;Servidor Público Federal;PSTU;Apto;Não eleito;MA;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Deputado;PMDB;Apto;2º turno;RR;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Deputado;PMDB;Apto;Não eleito;RR;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Advogado;PT;Apto;Não eleito;SC;SUL
2014;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Servidor Público Estadual;PPL;Apto;Não eleito;PI;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Advogado;PMN;Apto;Não eleito;AM;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Servidor Público Federal;PSB;Apto;Não eleito;AM;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Servidor Público Estadual;PR;Apto;Não eleito;RJ;SUDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Advogado;PRTB;Apto;Não eleito;SP;SUDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;AMAZONAS;Brasileira nata;Deputado;PP;Apto;2º turno;AM;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;AMAZONAS;Brasileira nata;Deputado;PP;Apto;Não eleito;AM;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;AMAZONAS;Brasileira nata;Médico;PPL;Apto;Não eleito;AM;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior incompleto;TOCANTINS;Brasileira nata;Publicitário;PV;Apto;Eleito;TO;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Advogado;PR;Apto;2º turno;AM;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Advogado;PR;Apto;Não eleito;AM;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Sociólogo;PPS;Apto;Não eleito;DF;CENTRO-OESTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Advogado;PP;Apto;Eleito;GO;CENTRO-OESTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Administrador;PSDB;Apto;2º turno;PB;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Administrador;PSDB;Apto;Não eleito;PB;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Advogado;PC do B;Apto;2º turno;RN;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Advogado;PC do B;Apto;Eleito;RN;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior incompleto;SERGIPE;Brasileira nata;Empresário;PSDB;Apto;Não eleito;SE;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Ensino Médio completo;PARANÁ;Brasileira nata;Contador;PRTB;Apto;Não eleito;PR;SUL
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;ACRE;Brasileira nata;Outros;PT;Apto;2º turno;AC;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;ACRE;Brasileira nata;Outros;PT;Apto;Eleito;AC;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;PARANÁ;Brasileira nata;Deputado;PROS;Apto;Eleito;PR;SUL
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;MATO GROSSO;Brasileira nata;Produtor Agropecuário;PP;Apto;Eleito;MT;CENTRO-OESTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Policial Militar;PATRIOTA;Apto;Não eleito;AL;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;MATO GROSSO;Brasileira nata;Outros;PSD;Apto;Não eleito;MT;CENTRO-OESTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Deputado;PP;Apto;Não eleito;MG;SUDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;RN;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Advogado;PSB;Apto;2º turno;RO;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Advogado;PSB;Apto;Eleito;RO;NORTE
2014;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;PARANÁ;Brasileira nata;Deputado;PV;Apto;Não eleito;PR;SUL
2014;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Deputado;PP;Apto;Eleito;PI;NORDESTE
2014;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Servidor Público Municipal;PC do B;Apto;2º turno;RS;SUL
2014;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Servidor Público Municipal;PC do B;Apto;Não eleito;RS;SUL
2014;Vice-governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Advogado;PRP;Apto;Não eleito;PR;SUL
